aiddata_id,aiddata_2_id,year,donor,donor_iso,donor_region,implementing_agency,financing_agency,crs_bi_multi,recipient,recipient_iso,recipient_region,start_date,end_date,commitment_date,planned_start_date,planned_end_date,title,short_description,long_description,donor_project_id,donor_secondary_id,aiddata_sector_code,aiddata_sector_name,aiddata_purpose_code,aiddata_purpose_name,aiddata_activity_codes,aiddata_activity_names,flow_name,crs_sector_code,crs_sector_name,crs_purpose_code,crs_purpose_name,coalesced_purpose_code,coalesced_purpose_name,commitment_amount_usd_constant,total_project_cost,crs_trade,crs_climate,crs_biodiversity,crs_gender,crs_environment,crs_desertification,pdgg,channel_code,finance_t,associated_financing,future_ds_principal_amount_usd_nominal,future_ds_interest_amount_usd_nominal,received_amount_usd_nominal,irtc_amount_usd_nominal,untied_amount_usd_nominal,tied_amount_usd_nominal,partial_tied_amount_usd_nominal,finance_t,arrears_interest_amount_usd_nominal,arrears_principal_amount_usd_nominal,initial_report,ftc,repay_type,outstanding_amount_usd_nominal,interest_amount_usd_nominal,expert_commitment_amount_usd_nominal,export_credit_amount_usd_nominal,expert_extended_amount_usd_nominal,additional_info,source,source_detail
40888426,,2008,Lithuania,LT,Europe,Lithuania (Center for Citizen Initiatives),Ministry of Foreign Affairs,,Ukraine,UA,Europe,,,1/1/2008,,,Be2gether international creative workshop,,"This project is part of the project “Be2gether 2008”. Creative workshops provide Ukrainian, Belarusian, Polish and Lithuanian artists with a possibility to discuss democracy, human rights, cultural and historical themes. It is a possibility to share historical experience, to familiarize with the EU’s cultural policy.",,,151,"Government and civil society, general",15150,Strengthening civil society,16010.07|15150.05|15150.07,Culture and recreation|Other participatory planning and decision making procedures and institutions|Human rights,Not Reported,,,,,15150,Strengthening civil society,6651,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40888919,,2008,Lithuania,LT,Europe,Natural entity,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,Building the Belarusian Nuclear Power Station: situation analysis,,"Preparation of a situation analysis of plans of building the Belarusian Nuclear Power Plant, its impact on the regional energy security system, support of the Belarusian society to this project, and its possible impact on Lithuania.",,,230,Energy generation and supply,23010,Energy policy and administrative management,23010.02|23020.05,"Energy sector policy, planning and programs|Nuclear power plants",Not Reported,,,,,23010,Energy policy and administrative management,536,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40888932,,2008,Lithuania,LT,Europe,Natural entity,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,Lithuanian-Belarusian phrasebook,,"The goal of the project was to compose and to issue an abridged Lithuanian-Belarusian phrasebook. Even though there is a growing interest for the Lithuanian and Belarusian languages in both countries respectively, neither Lithuanian-Belarusian dictionaries, nor vocabularies have been issued. In order to fill this gap in the relations between the two nations, the first version of a phrasebook was published and distributed.",,,160,Other social infrastructure and services,16010,Social/ welfare services,16010.01|11120.04,"Social/welfare services, activity unspecified or does not fit elsewhere in this group|Language training",Not Reported,,,,,16010,Social/ welfare services,3980,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40888945,,2008,Lithuania,LT,Europe,Natural entity,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,Publishing and distribution of the first book by Belarusian writers,,"Publishing and distribution of a book with the texts of those Belarusian writers, who are considered 'inappropriate' by the authorities of Belarus, and are not allowed to publish their writings in the state owned media or the books that are supported by the government.",,,220,Communications,22030,Radio/television/print media,22030.03|15150.08,Print media activities|Free flow of information,Not Reported,,,,,22030,Radio/television/print media,3062,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40888958,,2008,Lithuania,LT,Europe,Natural entity,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,People's TV,,Publication of a brochure containing Alexander Lukashenka’s quotes on various aspects of modern life in Belarus.,,,220,Communications,22030,Radio/television/print media,22030.03,Print media activities,Not Reported,,,,,22030,Radio/television/print media,1531,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889036,,2008,Lithuania,LT,Europe,Public entity 'Life Academy',Ministry of Foreign Affairs,,Russia,RU,Europe,,,1/1/2008,,,150 years anniversary of Petersburg - Warsaw railway,,"The aim of the project is commemoration of the 150th anniversary of St. Petersburg-Warsaw railway construction in joint group of the municipalities of five countries - the Republic of Belarus, the Republic of Latvia, the Republic of Poland, the Republic of Lithuania and the Russian Federation - through which this railway goes. In 2009, a joint conference will be held of the representatives of these municipalities. The aim of the conference is to enliven activities of the railway.",,,210,Transport and storage,21030,Rail transport,21030.01|16010.07|21010.01,"Rail transport, activity unspecified or does not fit elsewhere in group|Culture and recreation|Transport and storage, activity unspecified or does not fit elsewhere in group",Not Reported,,,,,21030,Rail transport,4398,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889062,,2008,Lithuania,LT,Europe,Public Institution 'County of Lakes - the Euro-region's directorate bureau',Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,"Partnership, cooperation of the Lithuanian and Belarusian bureaus in the Euro-region 'Country of Lakes, increase of Euro-region partners promotion of good ",,"The aim of the project is to present a ten-year experience of partnership with members of the Euro-region through mass media, in order to extend the cooperation among possible partners in the Euro-region and to promote cooperation between the Lithuanian and Belarusian municipalities.",,,151,"Government and civil society, general",15110,Economic and development policy/planning,22030.02|22030.01|22030.03|15110.01,"Television activities|Radio activities|Print media activities|Economic and development policy/planning, activity unspecified or does not fit elsewhere in group",Not Reported,,,,,15110,Economic and development policy/planning,4481,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889088,,2008,Lithuania,LT,Europe,Public Institution Vilnius Scout Centre,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,A summer project for the children from the Pelesa and Rimdziunai secondary schools,,"A trip of 25 children from the Lithuanian secondary schools in Rimdžiūnai (Belarus) and Pelesa (Belarus) to an international scout summer camp. The project’s aim is to provide opportunities for children of Lithuanian background living in border regions of Belarus to communicate with their peers in Lithuania, in that way strengthening their communication skills and integration abilities into the country of their origin.",,,113,Secondary education,11320,Secondary education,11320.04|11320.02|11320.01,"Formal and non-formal secondary education|Secondary education, policy and administrative management|Secondary education, activity unspecified or does not fit under any other applicable codes",Not Reported,,,,,11320,Secondary education,4434,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889244,,2008,Lithuania,LT,Europe,The Franciscan Youth Center,Ministry of Foreign Affairs,,Russia,RU,Europe,,,1/1/2008,,,Friendship without borders,,"During this project, a meeting of Lithuanian, Russian and Belarusian youth was held; a conference and debates on relevant topics were organized in Vilnius.",,,111,"Education, level unspecified",11120,Education facilities and training,16010.05|11120.06,"Support for vulnerable groups|Colloquia, seminars, lectures, etc.",Not Reported,,,,,11120,Education facilities and training,7981,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889322,,2008,Lithuania,LT,Europe,United Center of Initiatives for Belarus,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,Presentation of the public entity 'Human Rights House' activities to the Lithuanian public,,"The United Centre of Initiatives for Belarus in cooperation with the organization “Human Rights House” informs the Lithuanian public on the objectives of the “Human Rights House” organization in Belarus. In year 2008, JuBIC organized a campaign 'Solidarity with Belarus'; a young Belarusian Bard concert; helped to organize the EHU short film festival. All events were held in the Human Rights House. The main result of the project is strengthened cooperation of Lithuanian and Belarusian organizations.",,,151,"Government and civil society, general",15150,Strengthening civil society,15150.02|15150.07,Community participation and development|Human rights,Not Reported,,,,,15150,Strengthening civil society,4432,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889387,,2008,Lithuania,LT,Europe,Vilnius secondary school 'Lithuanian Home',Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,Belarusian Humanitarian Lyceum winter session in Lithuania,,"The aim of the project is to promote mutual communication between the Belarusian Humanitarian Lyceum and the Lithuanian students. The project also aims to promote universal values and democratic traditions, as well as to develop an intercultural dialogue with the neighbouring country in the field of education.",,,111,"Education, level unspecified",11120,Education facilities and training,15150.01|16010.07|15150.05|11120.06,"Strengthening civil society, activity unspecified or does not fit elsewhere in group|Culture and recreation|Other participatory planning and decision making procedures and institutions|Colloquia, seminars, lectures, etc.",Not Reported,,,,,11120,Education facilities and training,29175,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889413,,2008,Lithuania,LT,Europe,Vilinius University,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,Studies of a Georgian citizen at the University of Vilnius,,"The goal of this project was to give a scholarship to a Georgian citizen, who is residing in Lithuania and studying at Vilnius University.",,,114,Post-secondary education,11420,Higher education,11420.06,Scholarships for post-secondary education,Not Reported,,,,,11420,Higher education,6207,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889426,,2008,Lithuania,LT,Europe,Writers' Union Fund,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,"A workshop of the Lithuanian, Belarusian and Polish Poets and writers in Duskininkai",,"A plenary session for the Lithuanian, Polish, Belarusian and Ukrainian poets, photographers, interpreters and composers was organized during this project. The purpose of the aforementioned event was to share ideas and experiences, to promote the freedom of thought and self-expression of the Belarusian artists. This year the project was supported by the Swedish International DevelopmentCooperation Agency (SIDA)",,,160,Other social infrastructure and services,16010,Social/ welfare services,16010.07|16010.02|11120.06,"Culture and recreation|Social legislation and administration|Colloquia, seminars, lectures, etc.",Not Reported,,,,,16010,Social/ welfare services,62343,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
40889439,,2008,Lithuania,LT,Europe,Writers' Union Fund,Ministry of Foreign Affairs,,Belarus,BY,Europe,,,1/1/2008,,,Academy of Independent Word,,Joint activities of the Lithuanian and Belarusian Writers’ Unions: incorporation of students from various Belarusian universities and European Humanities University (EHU) into the activities and creative workshops of the Belarusian Writers' Union; an essay competition on the 'Lazdynu Peleda' (“Hazel Owl”) and the Lostovski theme; publishing of the latest Belarusian-Lithuanian literature in the website www.litbel.org.,,,114,Post-secondary education,11420,Higher education,22040.03|16020.03|15150.01|11420.01|11120.06,"Internet access|Labor law and labor unions|Strengthening civil society, activity unspecified or does not fit elsewhere in group|Post-secondary education, activity unspecified or does not fit elsewhere in group|Colloquia, seminars, lectures, etc.",Not Reported,,,,,11420,Higher education,21635,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Annual Report,
